출발구,목적구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min
구로구,강서구,3687,10692800,3687,40971281,3687,691144.6079,3687,148509.23705,3687,133801.42756666668,3687,2900.135611608354,11112.362625440737,11.112362625440737,187.45446376457824,40.27915298345538,36.29005358466685
구로구,계양구,6,20000,6,98061,6,1297.8321166666667,6,360.64345000000003,6,231.59570000000002,6,3333.3333333333335,16343.5,16.3435,216.30535277777778,60.107241666666674,38.59928333333334
구로구,고양시덕양구,129,478400,129,2790005,129,21292.941583333333,129,4662.0814666666665,129,6337.260916666666,129,3708.5271317829456,21627.945736434107,21.627945736434107,165.0615626614987,36.14016640826873,49.12605361757105
구로구,고양시일산동구,100,414200,100,2802444,100,3496.3146500000003,100,5069.79855,100,5045.718433333333,100,4142.0,28024.44,28.02444,34.9631465,50.6979855,50.45718433333334
구로구,고양시일산서구,55,238700,55,1689653,55,2887.5417166666666,55,2948.4335833333334,55,3100.1332,55,4340.0,30720.963636363635,30.720963636363635,52.50075848484848,53.607883333333334,56.36605818181818
구로구,과천시,29,107800,29,633667,29,2189.18855,29,1420.4243166666668,29,1402.35855,29,3717.2413793103447,21850.58620689655,21.85058620689655,75.48926034482758,48.980148850574714,48.35719137931034
구로구,관악구,2587,5550400,2587,17901191,2587,175453.98676666667,2587,115428.64878333334,2587,63386.74865,2587,2145.4967143409353,6919.67182064167,6.91967182064167,67.8214096508182,44.618727786367735,24.50202885581755
구로구,광명시,1715,3095900,1715,8379394,1715,377369.631,1715,74223.3364,1715,37285.99408333333,1715,1805.189504373178,4885.9440233236155,4.885944023323615,220.04060116618075,43.27891335276968,21.741104421768707
구로구,광주시,9,53200,9,476316,9,15118.253666666667,9,182.59885,9,889.2032,9,5911.111111111111,52924.0,52.924,1679.8059629629631,20.28876111111111,98.80035555555556
구로구,광진구,154,622600,154,4101660,154,14988.4444,154,9009.467933333333,154,11215.081166666667,154,4042.8571428571427,26634.155844155845,26.634155844155845,97.32756103896104,58.503038528138525,72.82520238095238
구로구,구로구,16862,28208700,16862,62111673,16862,1719407.2881333334,16862,684309.65915,16862,269522.47718333337,16862,1672.9154311469576,3683.529415253232,3.683529415253232,101.96935643063298,40.58294740540861,15.984015963903058
구로구,구리시,23,106200,23,800610,23,12049.867116666666,23,883.9526,23,1910.0724,23,4617.391304347826,34809.13043478261,34.80913043478261,523.907265942029,38.432721739130436,83.04662608695652
구로구,군포시,5,18600,5,107911,5,7931.611,5,134.87698333333333,5,310.28846666666664,5,3720.0,21582.2,21.5822,1586.3222,26.975396666666665,62.057693333333326
구로구,금천구,1995,4035700,1995,12136178,1995,119766.83538333332,1995,87201.25155,1995,45003.8986,1995,2022.907268170426,6083.29724310777,6.083297243107769,60.03350144527986,43.70990052631579,22.55834516290727
구로구,김포시,173,784800,173,5786260,173,10668.886166666667,173,8612.135699999999,173,10633.16095,173,4536.416184971098,33446.58959537572,33.44658959537572,61.66986223506744,49.781131213872825,61.46335809248555
구로구,남구,3,11200,3,67001,3,4630.750333333333,3,81.35716666666667,3,203.76881666666668,3,3733.3333333333335,22333.666666666668,22.33366666666667,1543.5834444444445,27.11905555555556,67.9229388888889
구로구,남동구,4,14500,4,81290,4,6472.11855,4,122.59738333333334,4,160.29876666666667,4,3625.0,20322.5,20.3225,1618.0296375,30.649345833333335,40.074691666666666
구로구,남양주시,107,623200,107,5591908,107,2289.42175,107,4445.494266666667,107,10520.27355,107,5824.2990654205605,52260.82242990654,52.26082242990654,21.39646495327103,41.5466753894081,98.32031355140187
구로구,노원구,199,927100,199,6495971,199,20112.012383333335,199,9392.18015,199,14432.580583333332,199,4658.793969849246,32643.070351758794,32.643070351758794,101.06538886097152,47.196885175879395,72.52553056951423
구로구,도봉구,53,242700,53,1809951,53,1426.0738,53,2534.030116666667,53,3870.9936333333335,53,4579.245283018868,34150.018867924526,34.15001886792452,26.90705283018868,47.811888993710696,73.03761572327045
구로구,동대문구,172,776000,172,4598194,172,25873.545633333335,172,7325.584183333333,172,10715.062183333333,172,4511.627906976744,26733.68604651163,26.73368604651163,150.42759089147287,42.59060571705427,62.29687315891473
구로구,동두천시,4,27300,4,266130,4,7264.809666666667,4,89.85561666666666,4,395.8687,4,6825.0,66532.5,66.5325,1816.2024166666667,22.463904166666666,98.967175
구로구,동작구,2045,4844000,2045,16199512,2045,103799.16951666666,2045,77573.46918333333,2045,54466.22101666666,2045,2368.7041564792175,7921.521760391198,7.921521760391198,50.75754010594947,37.93323676446618,26.63384890790546
구로구,마포구,1436,4186300,1436,16142289,1436,55942.3726,1436,64195.16078333333,1436,47370.2991,1436,2915.25069637883,11241.148328690808,11.241148328690809,38.95708398328691,44.70415096332405,32.98767346796657
구로구,부천시소사구,517,1019100,517,3016022,517,19974.250933333333,517,21124.037,517,11720.49485,517,1971.1798839458413,5833.698259187621,5.833698259187622,38.634914764667954,40.858872340425535,22.670202804642166
구로구,부천시오정구,79,191100,79,639266,79,1726.2264833333334,79,3334.0372833333336,79,1982.6581166666665,79,2418.987341772152,8091.974683544304,8.091974683544304,21.850968143459916,42.20300358649789,25.096938185654007
구로구,부천시원미구,690,1882200,690,6947485,690,52462.646766666665,690,31089.589483333333,690,21151.022566666667,690,2727.8260869565215,10068.81884057971,10.06881884057971,76.03282140096618,45.05737606280193,30.653655893719808
구로구,부평구,33,104200,33,455281,33,33154.83585,33,991.7383,33,1502.3202333333334,33,3157.5757575757575,13796.39393939394,13.79639393939394,1004.6919954545456,30.052675757575756,45.524855555555554
구로구,서구,43,165900,43,1026926,43,21536.91975,43,1287.0823333333333,43,2119.6089500000003,43,3858.139534883721,23882.0,23.882,500.85859883720934,29.932147286821703,49.29323139534884
구로구,서대문구,888,2810900,888,12391894,888,148884.01513333333,888,35215.40063333333,888,42941.158716666665,888,3165.427927927928,13954.835585585586,13.954835585585586,167.6621792042042,39.65698269519519,48.357160716966966
구로구,서초구,410,1383900,410,6955965,410,47453.15473333334,410,18239.735633333334,410,22100.768366666667,410,3375.3658536585367,16965.768292682926,16.965768292682927,115.7394017886179,44.487160081300814,53.90431308943089
구로구,성남시분당구,357,1617600,357,11940986,357,21656.0852,357,17706.530366666666,357,25563.46268333333,357,4531.09243697479,33448.14005602241,33.4481400560224,60.6613030812325,49.59812427637721,71.60633804855274
구로구,성남시수정구,35,151200,35,1065721,35,2261.6077833333334,35,1590.3093333333334,35,2419.284166666667,35,4320.0,30449.17142857143,30.44917142857143,64.61736523809525,45.43740952380953,69.12240476190476
구로구,성남시중원구,5,23400,5,177657,5,219.18,5,315.14773333333335,5,350.148,5,4680.0,35531.4,35.531400000000005,43.836,63.02954666666667,70.0296
구로구,성동구,448,1779700,448,11422016,448,249062.9181,448,14944.27435,448,32717.82605,448,3972.5446428571427,25495.571428571428,25.495571428571427,555.9440136160714,33.357755245535714,73.03086171875
구로구,성북구,155,693800,155,4008655,155,8308.317233333333,155,6518.65755,155,9373.640816666666,155,4476.129032258064,25862.290322580644,25.862290322580645,53.602046666666666,42.055855161290324,60.47510204301075
구로구,송파구,289,1245000,289,8755780,289,52417.0254,289,13075.085616666667,289,20028.4494,289,4307.9584775086505,30296.816608996538,30.296816608996537,181.37379031141867,45.24251078431373,69.30259307958478
구로구,수원시권선구,1,4300,1,30373,1,1736.8998333333334,1,26.411216666666668,1,42.036899999999996,1,4300.0,30373.0,30.373,1736.8998333333334,26.411216666666668,42.036899999999996
구로구,수원시영통구,6,31700,6,264059,6,4908.3386666666665,6,306.82345,6,517.7398833333333,6,5283.333333333333,44009.833333333336,44.00983333333333,818.0564444444444,51.13724166666666,86.28998055555554
구로구,수원시장안구,4,17800,4,128802,4,4472.0674500000005,4,131.76916666666668,4,273.8867166666667,4,4450.0,32200.5,32.2005,1118.0168625000001,32.94229166666667,68.47167916666668
구로구,수원시팔달구,6,28300,6,216955,6,9262.563216666667,6,214.2755,6,446.85085000000004,6,4716.666666666667,36159.166666666664,36.159166666666664,1543.7605361111112,35.712583333333335,74.47514166666667
구로구,시흥시,21,80500,21,493035,21,37378.61595,21,661.9836166666666,21,1149.2801833333333,21,3833.3333333333335,23477.85714285714,23.47785714285714,1779.9340928571428,31.523029365079363,54.727627777777776
구로구,안산시단원구,5,21200,5,146936,5,6986.8479333333335,5,144.04783333333333,5,303.75289999999995,5,4240.0,29387.2,29.3872,1397.3695866666667,28.809566666666665,60.75057999999999
구로구,안산시상록구,11,42900,11,267457,11,20041.63925,11,282.73373333333336,11,536.0521666666666,11,3900.0,24314.272727272728,24.314272727272726,1821.9672045454545,25.70306666666667,48.73201515151515
구로구,안양시동안구,96,324000,96,1638783,96,3320.2244166666665,96,5125.9896499999995,96,4123.077133333333,96,3375.0,17070.65625,17.07065625,34.585671006944445,53.39572552083333,42.94872013888889
구로구,안양시만안구,65,203900,65,911486,65,1595.5335,65,2788.0638166666668,65,2747.9707166666667,65,3136.923076923077,14022.861538461539,14.02286153846154,24.54666923076923,42.89328948717949,42.27647256410256
구로구,양주시,132,925100,132,9069170,132,1927.1953666666668,132,4802.842383333334,132,10135.561033333333,132,7008.333333333333,68705.83333333333,68.70583333333333,14.5999648989899,36.38516957070707,76.78455328282828
구로구,양천구,5758,10102300,5758,27504102,5758,771449.7038166667,5758,220469.34116666665,5758,105880.03146666667,5758,1754.480722473081,4776.676276484891,4.776676276484891,133.9787606489522,38.28922215468334,18.38833474586083
구로구,양평군,1,7800,1,79124,1,1500.9781166666667,1,21.821166666666667,1,143.42561666666668,1,7800.0,79124.0,79.124,1500.9781166666667,21.821166666666667,143.42561666666668
구로구,연수구,5,20600,5,138345,5,9256.110999999999,5,189.74328333333335,5,313.22855,5,4120.0,27669.0,27.669,1851.2221999999997,37.94865666666667,62.645709999999994
구로구,영등포구,7045,14027900,7045,39903415,7045,621895.4035166667,7045,292570.3857,7045,157412.1187,7045,1991.1852377572748,5664.075940383251,5.664075940383251,88.27472015850486,41.52879853797019,22.343806770759404
구로구,오산시,2,10800,2,92398,2,3091.888383333333,2,90.66571666666667,2,175.65166666666664,2,5400.0,46199.0,46.199,1545.9441916666665,45.332858333333334,87.82583333333332
구로구,용산구,1296,4170700,1296,19266749,1296,98146.69648333333,1296,75836.66276666668,1296,70230.657,1296,3218.132716049383,14866.318672839507,14.866318672839506,75.73047568158437,58.515943492798364,54.19032175925926
구로구,용인시기흥구,4,21600,4,183038,4,6878.917166666667,4,126.13478333333333,4,309.26273333333336,4,5400.0,45759.5,45.7595,1719.7292916666668,31.533695833333333,77.31568333333334
구로구,용인시수지구,6,28800,6,226503,6,3066.3625166666666,6,259.8228,6,426.5830666666667,6,4800.0,37750.5,37.7505,511.06041944444445,43.303799999999995,71.09717777777779
구로구,용인시처인구,2,12500,2,115968,2,3487.422,2,40.62371666666667,2,183.44688333333332,2,6250.0,57984.0,57.984,1743.711,20.311858333333333,91.72344166666666
구로구,은평구,651,2154600,651,10436887,651,301365.40585,651,22472.749283333334,651,31426.167683333333,651,3309.6774193548385,16032.084485407066,16.032084485407065,462.9268907066052,34.52035220174091,48.273683077316946
구로구,의왕시,13,54000,13,361357,13,25005.228000000003,13,427.10966666666667,13,617.1709666666667,13,4153.846153846154,27796.69230769231,27.796692307692307,1923.4790769230772,32.85458974358974,47.47468974358974
구로구,의정부시,212,1166200,212,10045393,212,195067.39298333332,212,6869.13325,212,19252.0827,212,5500.943396226415,47383.92924528302,47.38392924528302,920.1292121855346,32.401571933962266,90.8117108490566
구로구,이천시,1,7300,1,72964,1,1421.9243333333334,1,26.352449999999997,1,132.83605,1,7300.0,72964.0,72.964,1421.9243333333334,26.352449999999997,132.83605
구로구,종로구,1001,3760000,1001,21444850,1001,167373.50216666667,1001,39890.379883333335,1001,67134.37171666666,1001,3756.2437562437563,21423.426573426572,21.42342657342657,167.20629587079588,39.850529353979354,67.0673044122544
구로구,중구,255,936100,255,4802021,255,33024.26491666667,255,11242.190916666666,255,15048.46965,255,3670.9803921568628,18831.454901960784,18.831454901960782,129.50692124183007,44.087023202614375,59.01360647058823
구로구,중랑구,119,510300,119,3580274,119,23756.546899999998,119,5299.897583333333,119,7827.574516666667,119,4288.235294117647,30086.33613445378,30.08633613445378,199.63484789915964,44.53695448179272,65.77793711484594
구로구,파주시,18,89500,18,714883,18,14073.686099999999,18,796.9438333333334,18,1075.0944,18,4972.222222222223,39715.72222222222,39.71572222222222,781.87145,44.27465740740741,59.727466666666665
구로구,평택시,2,14500,2,145376,2,3791.667716666667,2,78.98883333333333,2,201.21805,2,7250.0,72688.0,72.688,1895.8338583333334,39.494416666666666,100.609025
구로구,포천시,8,55600,8,544942,8,13396.611833333332,8,230.81285,8,804.0678333333333,8,6950.0,68117.75,68.11775,1674.5764791666666,28.85160625,100.50847916666666
구로구,하남시,19,97000,19,787773,19,499.13688333333334,19,920.1566,19,1444.1512333333333,19,5105.263157894737,41461.73684210526,41.46173684210526,26.270362280701754,48.42929473684211,76.00795964912281
구로구,화성시,6,32600,6,277697,6,9670.381783333334,6,225.19338333333332,6,498.30078333333336,6,5433.333333333333,46282.833333333336,46.282833333333336,1611.7302972222224,37.53223055555555,83.05013055555555
구리시,강남구,6,21400,6,116594,6,572.66175,6,22.41095,6,277.6267833333333,6,3566.6666666666665,19432.333333333332,19.432333333333332,95.443625,3.735158333333333,46.27113055555555
구리시,강동구,19,43600,19,155556,19,774.6186833333334,19,39.93568333333333,19,407.70315,19,2294.7368421052633,8187.1578947368425,8.187157894736842,40.76940438596491,2.1018780701754385,21.45806052631579
구리시,강북구,3,9300,3,38591,3,178.6775,3,26.53718333333333,3,135.4831,3,3100.0,12863.666666666666,12.863666666666665,59.55916666666667,8.845727777777777,45.161033333333336
구리시,강서구,1,4500,1,33831,1,93.637,1,8.074783333333334,1,71.57955,1,4500.0,33831.0,33.831,93.637,8.074783333333334,71.57955
구리시,고양시덕양구,1,3800,1,23895,1,124.63433333333334,1,-1.87745,1,26.60395,1,3800.0,23895.0,23.895,124.63433333333334,-1.87745,26.60395
구리시,관악구,15,61200,15,433129,15,1759.9810333333332,15,-214.68473333333336,15,1049.9708833333334,15,4080.0,28875.266666666666,28.875266666666665,117.33206888888888,-14.312315555555557,69.99805888888889
구리시,광진구,1,2600,1,8574,1,63.06505,1,-6.0794999999999995,1,24.615216666666665,1,2600.0,8574.0,8.574,63.06505,-6.0794999999999995,24.615216666666665
구리시,구로구,1,5000,1,39871,1,100.309,1,6.509883333333334,1,68.04766666666667,1,5000.0,39871.0,39.871,100.309,6.509883333333334,68.04766666666667
구리시,남양주시,13,35600,13,121331,13,181.81058333333334,13,388.69605,13,299.4355,13,2738.4615384615386,9333.153846153846,9.333153846153845,13.985429487179488,29.899696153846154,23.0335
구리시,노원구,43,121500,43,443065,43,2773.3278333333333,43,-219.38246666666666,43,1403.11495,43,2825.5813953488373,10303.837209302326,10.303837209302326,64.49599612403101,-5.101917829457364,32.63058023255814
구리시,도봉구,1,3200,1,14632,1,85.605,1,-4.63445,1,46.971066666666665,1,3200.0,14632.0,14.632,85.605,-4.63445,46.971066666666665
